id,detail_id,option_text,type,score_value,option_type_id
1980,366,يتم اشراك اغلب ضباط ومراتب القسم بالدورات الاختصاصية المقامة في معهد الاستخبارات وبواقع (8) دورة اختصاصية خلال شهر كانون الأول 2025.,negative,,2
1981,366,(ادراج ـ عدم ادراج) دورات تدريبية في مجال (الجمع والتحليل، التحقيق، ادارة المصادر، الأمن السبراني، الانظمة التقنية) ضمن الخطة السنوية للوزارة.,negative,,2
1982,366,عدد الدورات الاساسية والاختصاصية ومستوى النتائج.,positive,,1
1983,366,هل يتم العمل بمذكرة التدريب بقسميها الاول والثاني.,positive,,1
1984,366,(اشراك ـ عدم اشراك) ضباط التحقيق بدورات اساسية وتطويرية اختصاصية.,negative,,2
1985,366,اخرى,negative,,2
1986,367,(وجود ـ عدم وجود) ورش عمل حول حقوق الإنسان وأخلاقيات المهنة.,negative,,2
1987,367,(العمل ـ عدم العمل) بمراعاة حقوق الانسان بالنسبة للموقوفين.,negative,,2
1988,367,اخرى,negative,,2
1989,369,الايجاز من تاريخ تشكيل الفوج والمهمة التعبوية والتدريبية والمبادرات والمقترحات  لتطوير الفوج ومطابقة المهمة الفعلية للمنطقة وحسب الأسس الموضوعة ومكان العرض يتناسب مع أهمية المنطقة الأمنية ومن جميع النواحي ومتكامل من كافة النواحي وحسب الوقت المطلوب مع تامين وسائل وتم توزيع القسم على اللجنة وحسب الحضور وكان المستوى جيد.,negative,,2
1990,369,الايجاز مطابق للمهمة الفعلية للمنطقة الأمنية وحسب الأسس الموضوعة. الايجاز متكامل من كافة النواحي (مكان العرض، التقديم، الوقت، وسائل الايضاح، توزيع النسخ، حضور المعنيين).,negative,,2
1991,369,الايجاز مطابق للمهمة الفعلية للمنطقة الأمنية وحسب الأسس الموضوعة.,negative,,2
1992,369,الايجاز مطابق ومتكامل مع المهمة الفعلية للمنطقة الأمنية وحسب الأسس الموضوعة ومكان عرض الايجاز يتناسب مع أهمية المنطقة الأمنية ومن جميع النواحي.,negative,,2
1993,369,الايجاز مطابق للمهمة الفعلية للمنطقة الأمنية وحسب الأسس الموضوعة ومكان عرض الايجاز يتناسب مع أهمية المنطقة الأمنية والايجاز ايضاً متكامل من كافة النواحي ( التقديم، الوقت، وسائل الايضاح، توزيع النسخ، حضور المعنيين).,negative,,2
1994,369,الايجاز (مطابق ـ غير مطابق) للمهمة الفعلية للمنطقة الأمنية وحسب الأسس الموضوعة.,negative,,2
1995,369,مكان عرض الايجاز (يتناسب ـ لا يتناسب) مع أهمية المنطقة الأمنية ومن جميع النواحي.,negative,,2
1996,369,مكان عرض الايجاز يتناسب  مع أهمية المنطقة الأمنية ومن جميع النواحي.,negative,,2
1997,369,الايجاز (متكامل ـ غير متكامل) من كافة النواحي ( التقديم، الوقت، وسائل الايضاح، توزيع النسخ، حضور المعنيين).,negative,,2
1998,369,الايجاز متكامل  من كافة النواحي ( التقديم، الوقت، وسائل الايضاح، توزيع النسخ، حضور المعنيين).,negative,,2
1999,369,أخرى,negative,,2
2000,369,المواقف الرسمية ونسب التكامل (الاشخاص، الاسلحة، الاعتدة، الآليات، اجهزة الاتصالات).,negative,,2
2001,369,الفوج يعمل بنسبة تكامل (37%) للضباط و(49%) للمنتسبين.,negative,,2
2002,369,المواقف الرسمية ونسبة التكامل (الأشخاص، الأسلحة، الاعتدة، الآليات، أجهزة الاتصالات) مطابقة مع نسبة التكامل والقياس.,negative,,2
2003,369,له دور في متابعة اكمال جاهزية الفوج ورفع المستوى ويوجد مخاطبات سد النقص في رفع الجاهزية اكثر من (51%).,impediment,,3
2004,369,المواقف الرسمية ونسبة التكامل (الأشخاص، الأسلحة، الاعتدة، الآليات، أجهزة الاتصالات)  غير مطابقة مع نسبة التكامل والقياس.,negative,,2
2005,369,المواقف الرسمية ونسبة التكامل (الأشخاص، الأسلحة، الاعتدة، الآليات، أجهزة الاتصالات) ووجود الهيكل التنظيمي ونسبة التكامل والقياس وعدم العمل بها وفق القياس.,negative,,2
2006,369,المواقف الرسمية ونسبة التكامل (الأشخاص، الأسلحة، الاعتدة، الآليات، أجهزة الاتصالات)  وعدم وجود الهيكل التنظيمي ونسبة التكامل وعدم طلب ذلك وغير معمول بذلك.,negative,,2
2007,369,سجل الفحوصات لم يعمل به.,negative,,2
2008,370,لديه دور في تطوير الضباط الاحداث وضباط الصنف.,positive,,1
2009,370,دوره في تطوير الضباط الإحداث وضباط الصف غير متابعه بشكل جيد.,negative,,2
2010,370,له دوره في تطوير الضباط الإحداث وضباط الصف.,positive,,1
2011,370,لديه دور فعال  في تطوير الضباط الإحداث وضباط الصف.,positive,,1
2012,370,دوره في تطوير الضباط الإحداث وضباط الصف جيد.,positive,,1
2013,370,دوره في تطوير الضباط الإحداث وضباط الصف غير متابعه بشكل جيد.,negative,,2
2014,370,دوره في تطوير الضباط الإحداث وعدم متابعة ضباط الصف.,negative,,2
2015,371,لديه دور في اكمال جاهزية الفوج متميزة ومتابعة.,positive,,1
2062,415,عدم وجود اضبارة وصايا ومحاضرات أيام الضباط.,negative,,2
2016,371,له دور في متابعة اكمال جاهزية الفوج ورفع المستوى ويوجد مخاطبات سد النقص في رفع الجاهزية اكثر من (51%).,impediment,,3
2017,371,متابع لاكمال جاهزية الفوج.,positive,,1
2018,371,دوره في اكمال جاهزية الفوج متميزة ومتابعة.,positive,,1
2019,371,دوره في اكمال جاهزية الفوج غير متكاملة.,negative,,2
2020,371,دوره في اكمال جاهزية الفوج تحتاج الى متابعة ورفع المستوى.,negative,,2
2021,372,لديه دور في اعداد الفرص الملائمة للتدريب من خلال الاطلاع على الاضبارة المعدة لهذا الغرض,negative,,2
2022,372,لديه دور في تطوير الضباط الاحداث وضباط الصنف.,positive,,1
2023,372,لديه دور في أعداد الفرص الملائمة للتدريب والخطة المستقبلية لتطوير الفوج.,negative,,2
2024,372,لديه دور في أعداد الفرص الملائمة للتدريب.,negative,,2
2025,372,لديه دور في أعداد الفرص الملائمة للتدريب والخطة المستقبلية لتطوير الفوج.,negative,,2
2026,372,(لديه ـ ليس لديه) دور في اعداد الفرص الملائمة للتدريب.,negative,,2
2027,373,(‌ل)وجود اضبارة سد النقص للفوج والنتائج المتحققة من خلال توفير أجهزة الاتصال (لديه ـ ليس لديه) دوره في متابعة سد النقص للفوج.,impediment,,3
2028,373,لديه اضبارة سد النقص في الفوج.,impediment,,3
2029,373,متابعة سد النقص للفوج من خلال النتائج المتحققة مع المراجع.,impediment,,3
2030,373,لديه دور في متابعة سد النقص للفوج والنتائج المتحققة,impediment,,3
2031,373,(لديه ـ ليس لديه) اضبارة سد النقص في الفوج.,impediment,,3
2032,373,(متابعة ـ عدم متابعة) للنتائج المتحققة في سد النقص.,impediment,,3
2033,374,(لديه ـ ليس لديه) هيمنه على السرايا ومتابعة تامين المتطلبات التعبوية (التدريب ـ الإدارية ـ الفنية).,negative,,2
2034,374,لديه المام ومعرفة بالسرايا ومتابعة تامين المتطلبات التعبوية (التدريب، الإدارية، الفنية).,negative,,2
2035,374,تم اكمال تامين متطلبات السرايا (التعبوية، التدريبية، الادارية، الفنية).,positive,,1
2036,374,لديه هيمنه على السرايا ومتابعة تامين متطلباتها (التعبوية، التدريبية، الادارية، الفنية.,positive,,1
